Signup_Date,Name,Email,Phone,Product_Type,Plan_Tier,Delivery_Method,Account_Type,Linked_Accounts_Count,Voice_Accent_Anomaly_Flag,Completion_Time,IP_Address,Fraud_Risk_Flag
2025-05-16,Vanessa Atkinson,fmcdaniel@example.org,8744 1233,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,582,147.200.164.46,0
2026-06-07,Christopher King,yjones@example.net,(07) 6633 3067,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,None,485,181.216.43.71,0
2024-03-25,Jacob Wilkins,stevenspaige@example.org,0400-792-898,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,1,None,424,12.177.216.200,0
2024-12-10,Trevor Perez,lorithompson@example.com,+61-3-5494-8085,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,None,401,61.228.151.42,0
2024-10-12,Lee Huang,kathy17@example.org,+61-3-0579-1595,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,None,408,120.143.229.26,0
2026-04-06,Christina Moody,ryoung@example.org,5036-8610,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,None,78,91.218.110.224,0
2025-06-10,Ann Morris,wallacenicole@example.com,0416 861 350,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,0,None,373,49.177.97.218,0
2025-02-22,Daniel Flores,jeremyperry@example.org,+61.8.6372.1701,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,None,432,223.24.217.175,0
2024-04-23,Donald Patterson,andrea85@example.org,(08)12943944,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,None,348,221.18.27.51,0
2025-07-17,Frederick Diaz,keithjohnson@example.net,0487 924 311,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,2,None,57,14.131.193.117,0
2024-03-09,William Campbell,adamsamy@example.net,08 9996 2279,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,None,564,3.202.104.63,0
2025-03-18,Seth Lopez,justin51@example.com,03-8568-1101,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,None,245,189.204.75.157,0
2026-08-11,Joseph Landry MD,randallandres@example.org,+61285497904,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,None,228,197.161.95.87,0
2026-04-14,Robin Rivera,ingramdennis@example.org,64856905,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,None,524,119.225.58.20,0
2024-11-15,Ryan Martin,katherine76@example.com,07 9718 3153,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,345,7.31.166.192,0
2024-09-10,George Morales,curryamy@example.org,0758607505,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,None,351,201.101.229.90,0
2025-12-10,Kristopher Roman,jamescampbell@example.net,(02)97148360,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,389,205.159.43.134,0
2024-09-11,Miss Courtney Newton,phernandez@example.net,0433 050 796,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,7,Yes - Voice Modulation Detected,13,192.168.1.1,1
2024-07-07,Troy Solis,qparker@example.net,07-9175-3064,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,66,207.103.182.69,0
2025-12-26,Michael Lopez,johnsonjames@example.com,0252262714,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,None,435,113.29.151.251,0
2025-01-30,Andrew Smith,hburke@example.com,(02).5209.2206,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,None,119,176.138.190.221,0
2024-04-26,David Davis,leelori@example.org,(03)78596735,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,249,51.96.129.75,0
2024-10-25,Francisco Jones,mpugh@example.org,(07)-3954-3229,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,595,42.139.81.12,0
2024-11-18,Sandra Munoz,sarahwilson@example.com,(03)-9609-6644,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,None,323,205.76.116.141,0
2024-02-03,Shaun Beasley,kleinrandall@example.com,+61770295603,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,1,None,345,104.217.156.20,0
2025-05-26,Rebecca Smith,craig84@example.com,+61 2 8608 7561,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,None,294,20.71.94.208,0
2026-02-22,Megan Casey,vfranklin@example.com,+61.407.850.438,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,None,79,108.204.196.240,0
2025-11-13,Tracy Wang,bgarcia@example.org,+61.2.8871.7320,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,None,576,51.154.117.191,0
2024-09-13,Christina Palmer,andrewporter@example.com,0485 785 271,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,482,60.180.28.31,0
2025-01-08,Sara Holloway,mbrown@example.com,+61 444 530 738,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,2,None,352,59.1.142.130,0
2024-10-25,Heidi Williams DDS,jessicaweber@example.com,0466-292-070,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,0,None,420,162.175.94.194,0
2024-09-13,Jonathan Gay,katherine20@example.org,0710884417,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,None,423,141.245.72.95,0
2025-03-22,Aaron Ramos,blang@example.org,2240.3788,5G Mobile Plan,Basic,Physical SIM,New Unrecognized Account,0,None,426,58.198.242.215,0
2024-04-02,Anthony Carr,williamcontreras@example.net,(07) 6805 7294,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,None,301,165.114.142.146,0
2025-10-10,Chelsea Figueroa,ellismatthew@example.org,1228.7568,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,None,593,46.30.121.50,0
2026-08-08,Caleb Green,laurajohnson@example.net,(07)02047588,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,522,39.110.10.63,0
2026-07-20,Dr. Tanya Cox,robertday@example.net,(08).3147.3778,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,None,99,41.225.161.50,0
2024-05-17,Joseph Smith,cynthia49@example.com,0451-881-947,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,None,499,44.151.59.171,0
2024-03-01,Lindsey Castro,georgemunoz@example.com,02 1677 1652,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,None,70,85.68.120.224,0
2024-03-12,Rachel Allen,donnathompson@example.com,(02)-3300-3420,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,None,562,176.51.166.91,0
2024-10-07,Monique White,jlittle@example.net,(02)46702019,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,None,484,173.236.40.103,0
2024-07-14,Travis Reyes,jacksonamy@example.net,+61 458 956 326,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,None,180,43.243.173.156,0
2024-11-11,Dr. Jeffrey Moreno,gutierrezcharles@example.net,(08)95217826,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,548,14.91.227.9,0
2025-09-19,Gary Reid,zwilson@example.org,2092-5839,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,187,52.189.184.60,0
2025-05-27,Angela Andrade,cbarnes@example.org,0450-914-010,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,None,578,45.116.108.162,0
2024-05-26,Rebecca Blair,kgreen@example.org,(07).9836.9070,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,None,281,156.68.123.18,0
2024-12-23,Mark Davis,coxterri@example.com,96051336,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,None,238,156.244.170.247,0
2026-04-03,Tammy Davis,mlarson@example.net,8949-5923,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,549,183.190.15.46,0
2024-04-06,Julie Petersen,omoore@example.org,+61 7 4241 0448,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,156,204.46.240.205,0
2025-05-01,Andrea Moore,proy@example.com,+61 7 1862 6628,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,0,None,215,196.64.81.223,0
2026-01-05,Anthony King,crobinson@example.com,(02).0294.8859,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,235,211.233.13.236,0
2025-02-22,Aaron Watson,rossanthony@example.org,07 9058 7743,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,None,193,202.112.155.226,0
2025-10-20,Brenda Gibbs,sawyerlisa@example.com,0488-498-785,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,None,489,25.155.33.85,0
2026-01-17,Ryan Thompson,jonesmichael@example.org,0819616629,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,None,349,212.30.90.233,0
2026-06-07,Danielle Lane,jonesmichael@example.com,+61.7.8141.3604,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,0,None,338,162.66.122.219,0
2026-06-05,Kelly Hernandez,iramirez@example.net,+61 3 2492 2296,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,2,None,441,59.138.39.71,0
2026-08-20,James Peters,david86@example.com,+61-8-4978-3026,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,None,55,146.148.39.238,0
2026-07-12,Mark Eaton,millermegan@example.org,+61-420-228-614,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,185,42.116.55.164,0
2026-07-25,Gary Stokes,xmitchell@example.org,0486.599.970,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,1,None,474,179.59.255.54,0
2024-12-28,Diana Conley,powellheather@example.net,+61 2 3288 0557,5G Mobile Plan,Basic,Physical SIM,New Unrecognized Account,1,None,329,28.145.202.182,0
2025-04-26,Danny Smith,brianna26@example.com,(02) 8787 6858,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,None,154,180.166.6.89,0
2025-03-20,Laura Price,christinacastillo@example.org,0456-661-099,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,None,52,34.80.44.215,0
2025-12-23,Alex Brooks,rachel15@example.net,+61-3-2126-0229,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,1,None,99,74.250.52.248,0
2026-02-14,David Mendoza,craig95@example.org,07-6417-8530,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,0,None,290,117.54.134.52,0
2024-05-17,John White,reevesjohn@example.net,0435.836.997,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,None,408,27.36.166.255,0
2025-06-05,Mackenzie Lopez,bford@example.com,+61.2.1893.6785,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,11,Yes - Accent Mismatch Suspected,7,192.168.1.1,1
2026-06-18,Tammy Long,charlene20@example.org,+61-432-451-832,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,None,557,1.69.133.69,0
2024-12-17,Sara Espinoza,pkeller@example.com,(08) 0390 1025,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,51,52.29.144.199,0
2025-01-04,Jesse Kline,andrew81@example.com,(07) 4505 4034,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,525,164.19.30.137,0
2026-04-17,Gary Martinez,patricia14@example.org,0816221220,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,139,129.150.43.92,0
2026-07-29,Debra Blair,courtney63@example.net,+61 8 9418 4463,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,1,None,63,12.36.81.77,0
2026-05-01,David Moody,floydsarah@example.net,5253-0309,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,232,27.140.26.159,0
2024-03-07,Jessica Marsh,cperez@example.org,6239 8912,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,411,46.95.56.68,0
2026-08-28,Michael Hartman,cmorales@example.org,+61 2 5050 9026,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,None,434,107.211.173.146,0
2025-02-01,Jeremy Williams,claire52@example.net,1837-9859,5G Mobile Plan,Basic,eSIM via App,Existing Account,1,None,369,76.88.223.123,0
2024-07-15,Frederick Carroll,qfisher@example.com,+61 7 4612 3764,5G Mobile Plan,Basic,eSIM via App,Existing Account,0,None,385,106.11.138.12,0
2025-06-11,Kayla Zamora,timothy30@example.org,0487 491 273,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,None,571,24.181.15.5,0
2024-06-15,Adrian Turner,opacheco@example.org,0480-964-865,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,None,128,165.214.137.185,0
2025-02-18,Jennifer Graham,gonzalezdarren@example.net,+61 8 7782 3867,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,None,578,168.114.228.157,0
2025-11-04,Tasha Berg,estradagregory@example.net,+61.7.7883.0958,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,451,168.47.18.242,0
2026-01-19,Keith Ross,amy12@example.net,0447 055 347,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,556,7.53.112.245,0
2025-02-11,Barry Tran,ythompson@example.org,0262.3942,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,None,358,133.178.25.33,0
2025-03-29,Charles Robinson,adammacias@example.org,+61 497 234 147,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,463,95.235.1.117,0
2025-11-30,Brett Campbell,joseph80@example.com,02-6710-7622,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,None,148,158.172.70.54,0
2024-07-11,Sharon Sanford,andrew11@example.net,+61 463 337 756,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,2,None,135,83.28.77.188,0
2025-08-28,Lori Brooks,alyssastanton@example.org,+61306168500,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,None,351,98.132.148.119,0
2024-09-01,Justin Summers,david72@example.com,0429-594-687,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,434,211.202.146.235,0
2026-07-26,Susan Ross,sandra15@example.org,+61.499.028.073,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,None,444,99.194.73.123,0
2024-10-30,Vicki Hays,powellwilliam@example.org,0402.019.130,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,None,354,82.76.84.217,0
2025-01-25,Ronald Washington,gary41@example.com,02-0337-2471,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,2,None,118,185.25.247.134,0
2024-05-10,Katelyn Ruiz,zfowler@example.net,+61.2.0532.3123,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,230,1.151.33.210,0
2024-09-05,Mrs. Jennifer Scott,vmaxwell@example.com,+61.494.436.871,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,12,Yes - Voice Modulation Detected,16,192.168.1.1,1
2026-04-27,Nicholas Pratt,cdavenport@example.net,+61-449-439-606,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,None,98,97.72.168.210,0
2024-10-11,Shannon Davidson,iscott@example.net,0849519038,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,None,296,40.254.64.169,0
2024-01-19,John Lawrence,sarah65@example.com,+61.7.1211.1832,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,None,209,33.4.241.65,0
2024-01-12,Nicole Perry,ryanjohnson@example.org,+61-2-2845-5056,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,None,430,13.69.94.139,0
2024-02-19,Matthew Mcdaniel,kim45@example.org,0229649039,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,293,150.244.42.252,0
2024-01-30,Monique Long,bonnie23@example.org,(07) 5840 3930,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,505,152.194.255.229,0
2026-08-24,Thomas Shannon,heidi49@example.net,+61-8-4892-9092,5G Mobile Plan,Basic,eSIM via App,Existing Account,0,None,295,83.95.226.231,0
2024-11-28,Bryan Jones,todonnell@example.com,+61-487-508-538,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,None,297,61.100.107.192,0
2024-12-22,Ethan Mcfarland,andrew70@example.net,4434-4406,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,83,31.120.12.143,0
2024-08-28,Lori Stephens,wattspatrick@example.org,0405.953.993,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,159,201.188.214.159,0
2025-07-16,Ellen Nelson,johnsonjames@example.org,03.7702.1106,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,1,None,560,47.24.135.242,0
2026-08-23,Elizabeth Smith,lvang@example.org,(02)-8448-4595,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,444,164.174.234.172,0
2025-05-26,Clifford Schmidt,imiller@example.org,02-5847-5018,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,0,None,84,221.114.249.9,0
2024-12-23,Brittney Jones,jonesrebecca@example.org,0432 440 807,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,None,461,223.176.152.247,0
2025-04-07,Donna Booker,dhoffman@example.com,+61 2 8436 6275,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,None,104,17.195.197.64,0
2025-12-26,Alexandra White,mitchellshirley@example.net,11483915,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,7,Yes - Voice Modulation Detected,25,192.168.1.1,1
2024-02-15,David Welch,cheryl12@example.net,0442.052.680,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,None,131,179.22.12.251,0
2026-04-26,Sarah Sullivan,mario32@example.com,(08)-3956-2415,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,None,544,21.58.185.224,0
2026-08-11,Tiffany Fisher,whitekyle@example.net,+61-2-9895-1121,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,None,483,45.51.218.53,0
2025-11-13,Benjamin Young,wchang@example.org,0755374467,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,None,279,209.221.120.45,0
2024-06-11,Cindy Knight,diazwilliam@example.net,3675 6425,5G Mobile Plan,Basic,Physical SIM,New Unrecognized Account,1,None,118,108.207.177.9,0
2026-06-27,Ann Ewing,luisromero@example.com,1802-6375,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,None,503,192.115.225.31,0
2024-04-16,Mr. Eddie Roberts,jonestoni@example.com,0491.133.267,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,None,161,7.121.48.193,0
2025-05-19,Mindy Miller,wwilson@example.net,+61 431 559 887,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,422,126.54.160.101,0
2025-07-22,Ashley Baker,larrytaylor@example.net,0428-096-299,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,None,582,164.132.117.62,0
2026-05-21,Mr. Casey Reese MD,ypena@example.net,62422894,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,473,78.172.83.30,0
2025-11-04,Andrew Jackson,annenichols@example.com,8983.4928,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,None,430,22.80.206.122,0
2024-07-16,Christopher Moore,alvaradojames@example.org,03 2826 4722,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,None,164,57.216.166.226,0
2024-11-16,Kristen Moore,lmahoney@example.com,(03) 1559 6096,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,10,Yes - Voice Modulation Detected,16,192.168.1.1,1
2025-03-24,Harry Wilson,ethomas@example.org,03-7505-0797,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,214,70.190.213.91,0
2024-08-23,David Bond,harrisgabriel@example.com,0437.569.046,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,None,153,25.168.98.194,0
2024-06-16,Dana Hamilton,michael34@example.org,13750839,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,None,440,92.247.62.222,0
2026-03-10,Victoria Lopez,wallacemartin@example.net,+61-479-184-577,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,505,196.217.216.94,0
2024-03-17,Catherine Chase,phernandez@example.com,2824.7667,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,None,314,131.39.109.166,0
2024-11-06,Tammy Thomas,jamesalexandra@example.net,(08) 1217 1366,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,2,None,92,153.209.216.236,0
2026-06-21,Jacqueline Wiley,coffeygarrett@example.org,7571 4404,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,0,None,316,120.179.110.176,0
2024-06-30,Christopher Wood,foleypatricia@example.org,02 4803 3364,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,441,152.105.106.85,0
2026-04-18,Ian King,sbell@example.org,(03)-7084-8992,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,1,None,483,165.4.25.28,0
2025-11-16,Charles Brown,mackkaitlin@example.org,69511480,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,5,Yes - Accent Mismatch Suspected,17,192.168.1.1,1
2026-07-05,Jeffrey Johnston,vwalker@example.org,+61-3-9854-0094,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,None,446,85.193.70.240,0
2025-09-01,Donald Nguyen,xmendez@example.org,+61.458.556.236,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,556,139.0.86.182,0
2026-01-30,Daniel Ponce,edwardsdavid@example.net,+61 7 4441 8685,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,None,198,140.13.9.67,0
2024-04-14,Dawn Clark,katie00@example.org,(08) 2919 5574,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,0,None,117,76.52.61.201,0
2026-03-05,Kristin Adkins,ktucker@example.net,+61-7-9968-8332,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,225,93.142.166.142,0
2024-10-15,Thomas Patterson,hullbethany@example.org,+61 7 7119 2178,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,None,74,215.190.71.113,0
2025-08-25,Kenneth Estrada,gregory77@example.net,0126.6701,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,None,187,53.17.65.137,0
2026-03-20,Terry Porter,garciajohn@example.com,(07)13065961,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,383,100.194.69.33,0
2024-07-18,Sharon Smith,wallacemarissa@example.org,+61 7 7997 6207,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,None,399,204.24.104.255,0
2024-04-23,Julie Bird,davidlee@example.net,+61.425.009.062,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,None,219,53.17.129.199,0
2026-05-07,Michael Steele,victoriawood@example.org,0805778646,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,391,200.193.66.239,0
2026-05-22,Kayla Graves,psantos@example.com,+61.440.901.163,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,261,103.43.177.5,0
2025-11-19,Allison Bartlett,scottwilliams@example.org,08 1406 1748,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,None,586,123.202.42.155,0
2025-03-03,Cheryl Gonzalez,tammy72@example.net,+61 7 8508 4343,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,338,44.66.3.78,0
2026-08-10,William Jones,owood@example.com,08.3727.6252,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,430,147.25.61.177,0
2025-12-03,Jesse Wood,wgarcia@example.net,0410 676 202,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,None,265,95.246.70.250,0
2026-05-02,Laurie Nelson,nicholas85@example.net,02.5200.4028,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,None,486,155.3.180.101,0
2024-12-14,Robert Graham,mikaylaparker@example.org,+61-461-359-613,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,None,256,5.162.79.14,0
2025-02-12,Christopher Romero,ifoley@example.com,03-2717-8615,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,None,331,132.3.5.100,0
2024-02-04,Sheila Hood,julie35@example.org,+61-8-5644-0150,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,None,383,169.50.65.169,0
2024-07-07,Sarah Mullins,nwillis@example.net,+61.495.276.926,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,454,205.207.72.56,0
2025-04-10,David Ayers,michael01@example.com,+61.8.9475.1765,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,None,123,51.142.126.120,0
2025-12-15,Joshua Melendez,michelle93@example.net,22642021,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,120,208.223.183.90,0
2026-02-07,Eduardo Ramirez,anthony36@example.com,3055 8850,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,549,42.50.126.138,0
2024-03-21,Allison Collier,charles21@example.net,+61-415-676-380,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,544,154.247.188.33,0
2025-04-04,Daniel Petty,bwright@example.net,6582-8090,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,None,186,177.164.246.14,0
2026-03-10,Kristen Bauer,tiffany14@example.org,03.4938.4503,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,None,291,15.33.202.31,0
2024-12-21,Whitney Cabrera,yhuff@example.org,69233737,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,None,440,94.233.245.11,0
2024-07-13,Robert Stewart,qsmith@example.com,0480.948.239,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,None,579,106.193.158.191,0
2024-01-20,Colin Roman,bennettdenise@example.org,07 5495 8105,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,0,None,269,44.91.246.136,0
2026-04-19,Elizabeth Barnes,basscharles@example.com,0415 879 836,5G Mobile Plan,Basic,Physical SIM,New Unrecognized Account,0,None,589,68.164.216.33,0
2024-02-19,Tracey Martinez,callahanjames@example.net,0462.466.160,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,None,63,36.229.47.101,0
2026-04-03,Deborah King,emilycardenas@example.net,07 1094 5976,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,328,156.88.194.216,0
2025-03-19,Stephanie Lopez,mharris@example.com,5568-5873,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,None,194,99.7.12.123,0
2025-07-12,Jeffrey Roach,carrie14@example.com,0476-371-858,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,None,246,128.92.206.0,0
2024-06-13,Theresa Holt,tiffany88@example.org,0499 640 549,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,365,185.124.253.136,0
2024-09-25,Ian Martinez,bbernard@example.org,0455 252 482,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,1,None,557,138.22.101.92,0
2024-07-10,Alexis Jackson,qthomas@example.org,0413 942 174,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,None,384,115.8.115.207,0
2024-07-26,Steven Montoya,usmith@example.com,0744872949,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,560,192.252.10.109,0
2025-07-11,Andrew Collins,julie40@example.org,07.3370.5676,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,None,168,197.30.126.221,0
2026-07-09,Tamara Brown DVM,hshepherd@example.net,(03)-5214-7629,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,212,6.155.240.81,0
2025-02-07,Mark Perez,jerryfrye@example.net,08.3855.1772,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,None,590,111.228.161.36,0
2024-01-10,Walter Jackson,sgomez@example.com,+61.496.413.769,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,None,349,115.115.220.244,0
2024-11-02,Sheri Ray,morganhicks@example.org,+61 436 506 054,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,None,66,121.60.240.170,0
