Signup_Date,Name,Email,Phone,Product_Type,Plan_Tier,Delivery_Method,Account_Type,Linked_Accounts_Count,Voice_Accent_Anomaly_Flag,Completion_Time,IP_Address,Fraud_Risk_Flag
2024-06-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,,375,63.123.127.161,0
2024-08-24,<PERSON>,<EMAIL_ADDRESS>,9704.4000,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,400,120.38.53.21,0
2025-12-29,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,154,172.167.63.3,0
2025-07-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,,480,145.124.205.4,0
2025-05-29,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,59,160.110.159.228,0
2024-10-21,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,358,217.6.181.102,0
2024-06-12,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,,271,51.64.224.80,0
2025-04-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,,526,71.83.78.160,0
2026-06-28,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,547,193.220.220.115,0
2025-02-27,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,444,80.8.237.135,0
2025-11-15,<PERSON>,<EMAIL_ADDRESS>,2309-3804,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,,554,162.186.133.147,0
2025-11-18,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,,584,3.65.195.240,0
2024-10-30,<PERSON>,<EMAIL_ADDRESS>,+61 8 3852 1109,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,284,75.137.52.174,0
2024-06-05,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,1,,347,37.15.100.92,0
2025-02-23,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,107,91.196.107.89,0
2025-06-17,<PERSON>,<EMAIL_ADDRESS>,9614-7459,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,192,126.50.139.17,0
2024-05-23,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,,431,99.127.92.54,0
2025-03-17,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,377,116.74.124.114,0
2026-05-04,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,,260,164.116.151.87,0
2026-04-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,535,92.197.87.35,0
2026-05-07,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,,238,183.71.247.165,0
2026-08-15,<PERSON>,<EMAIL_ADDRESS>,08 4720 3001,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,,422,190.145.236.34,0
2025-04-28,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,,138,29.80.22.196,0
2025-09-17,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,,277,58.37.186.212,0
2024-06-09,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,0,,127,54.17.235.108,0
2024-10-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,,229,103.184.157.6,0
2025-12-04,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,336,195.110.59.9,0
2025-12-30,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,,157,220.202.179.201,0
2024-05-18,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,475,100.2.79.109,0
2025-07-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,67,183.122.211.160,0
2025-02-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,,503,215.72.79.72,0
2025-05-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,0,,182,63.127.174.230,0
2024-10-16,<PERSON>,<EMAIL_ADDRESS>,79045972,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,,509,123.181.36.194,0
2024-10-29,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,358,113.141.90.78,0
2026-07-24,<PERSON>,<EMAIL_ADDRESS>,9072-1517,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,190,42.245.234.250,0
2025-06-08,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,504,124.11.253.53,0
2025-12-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,2,,224,183.247.128.32,0
2024-12-01,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,140,102.155.203.62,0
2025-12-15,<PERSON>,<EMAIL_ADDRESS>,22310655,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,166,8.229.162.152,0
2025-10-03,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,,216,184.132.61.116,0
2025-08-01,<PERSON>,<EMAIL_ADDRESS>,70833059,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,390,72.111.166.51,0
2026-03-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,574,201.86.95.185,0
2026-03-27,<PERSON>,<EMAIL_ADDRESS>,5071-9641,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,563,115.68.244.186,0
2024-01-31,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,1,,418,183.174.70.159,0
2024-01-28,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,211,183.92.41.191,0
2024-02-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,343,42.45.22.60,0
2024-09-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,256,172.255.33.116,0
2024-03-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,,422,83.10.225.82,0
2025-12-02,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,,216,177.235.40.192,0
2026-06-29,<PERSON>,<EMAIL_ADDRESS>,(07)-2871-9470,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,,197,136.201.119.73,0
2026-08-16,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,,530,71.193.56.192,0
2024-11-03,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,,215,107.139.89.29,0
2026-05-02,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,185,132.216.237.103,0
2025-09-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,,106,210.33.159.82,0
2024-01-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,,276,32.127.67.176,0
2024-01-08,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,New Unrecognized Account,0,,107,182.56.105.19,0
2024-08-20,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,111,36.58.139.3,0
2025-04-12,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,2,,380,43.116.251.199,0
2024-05-08,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,402,47.234.193.230,0
2026-02-27,<PERSON>,<EMAIL_ADDRESS>,71400769,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,237,87.45.18.7,0
2025-03-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,119,74.247.42.245,0
2024-02-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,593,133.158.62.172,0
2024-02-04,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,171,185.249.231.147,0
2025-07-06,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,228,96.75.253.136,0
2024-09-20,Mrs. <PERSON>,<EMAIL_ADDRESS>,45610245,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,2,,154,67.28.190.58,0
2025-07-11,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,434,94.217.54.143,0
2025-08-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,304,163.113.172.149,0
2026-06-17,<PERSON>,<EMAIL_ADDRESS>,+61-8-4605-8422,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,,132,93.134.60.42,0
2024-06-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,,527,45.50.191.129,0
2026-07-08,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,2,,575,112.39.90.91,0
2024-05-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,New Unrecognized Account,0,,527,79.197.129.180,0
2024-08-18,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,556,87.194.18.238,0
2025-05-07,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,336,17.212.179.95,0
2025-02-18,<PERSON>,<EMAIL_ADDRESS>,0848401473,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,1,,580,32.223.116.111,0
2024-11-09,<PERSON>,<EMAIL_ADDRESS>,2643.8947,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,,468,58.27.254.1,0
2024-04-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,275,7.95.4.85,0
2025-03-01,<PERSON>,<EMAIL_ADDRESS>,0166 2057,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,,531,131.127.225.129,0
2026-06-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,156,48.39.245.203,0
2024-06-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,204,133.134.112.223,0
2026-05-04,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,517,108.222.235.176,0
2024-07-15,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,2,,403,42.66.154.222,0
2026-01-29,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,471,168.36.64.54,0
2026-07-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,329,179.116.20.155,0
2025-10-31,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,103,37.88.226.113,0
2024-02-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,465,192.184.142.91,0
2025-08-06,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,2,,332,65.128.17.89,0
2025-04-28,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,,402,67.193.85.222,0
2025-11-29,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,405,1.180.234.4,0
2025-10-01,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,160,146.37.53.143,0
2024-03-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,,279,191.234.74.192,0
2026-02-13,<PERSON>,<EMAIL_ADDRESS>,+61 8 2557 0513,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,309,34.63.16.174,0
2025-11-28,<PERSON>,<EMAIL_ADDRESS>,13952100,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,438,77.31.218.232,0
2025-03-20,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,,551,150.165.217.93,0
2025-06-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,524,168.80.61.12,0
2024-02-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,355,78.18.40.154,0
2026-02-28,<PERSON>,<EMAIL_ADDRESS>,28933780,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,496,91.126.236.160,0
2024-03-20,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,70,38.110.240.186,0
2025-04-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,,477,168.74.9.197,0
2025-01-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,460,134.104.62.205,0
2026-01-23,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,1,,106,222.6.96.52,0
2026-01-23,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,187,15.195.181.102,0
2024-08-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,,467,214.209.106.242,0
2026-06-11,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,118,143.152.155.207,0
2025-07-23,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,247,30.41.209.9,0
2026-03-29,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,,146,125.200.187.243,0
2024-06-20,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,7,Yes - Voice Modulation Detected,19,192.168.1.1,1
2026-05-30,<PERSON>,<EMAIL_ADDRESS>,+61 8 2836 5406,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,494,18.148.97.21,0
2024-09-11,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,,412,122.8.116.17,0
2025-06-15,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,,459,70.88.162.230,0
2024-10-30,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,,328,23.96.35.184,0
2024-08-31,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,2,,534,190.226.86.250,0
2026-03-28,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,132,53.71.158.12,0
2025-10-19,<PERSON>,<EMAIL_ADDRESS>,9049-0886,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,,455,5.193.101.50,0
2024-05-17,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,199,50.101.180.127,0
2026-04-16,<PERSON>,<EMAIL_ADDRESS>,+61 8 1029 9306,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,178,79.83.168.181,0
2026-02-09,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,,508,214.17.133.173,0
2024-04-28,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,561,219.141.23.5,0
2025-08-15,<PERSON>,<EMAIL_ADDRESS>,4343 8119,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,529,107.146.240.219,0
2024-11-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,9,Yes - Voice Modulation Detected,11,192.168.1.1,1
2025-02-27,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,484,213.213.2.35,0
2024-11-17,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,580,40.242.112.160,0
2026-05-15,<PERSON>,<EMAIL_ADDRESS>,+61.8.1042.4065,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,504,81.67.44.155,0
2024-01-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,582,21.248.89.160,0
2026-07-09,<PERSON>,<EMAIL_ADDRESS>,5717-9475,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,461,142.96.175.40,0
2026-06-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,,448,52.154.93.197,0
2025-11-01,<PERSON>,<EMAIL_ADDRESS>,9301-3413,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,203,84.56.197.188,0
2025-03-07,<PERSON>,<EMAIL_ADDRESS>,2237.1604,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,534,2.188.231.127,0
2025-02-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,,587,102.242.61.36,0
2026-08-18,<PERSON>,<EMAIL_ADDRESS>,4616 0827,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,65,2.144.202.206,0
2025-12-12,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,,449,156.242.68.84,0
2024-06-09,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,,315,162.151.90.211,0
2025-10-09,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,,208,53.54.175.129,0
2025-05-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,55,116.34.170.199,0
2026-04-05,<PERSON>,<EMAIL_ADDRESS>,9707.3210,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,555,147.164.103.16,0
2026-05-22,<PERSON>,<EMAIL_ADDRESS>,45648111,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,,411,71.97.40.114,0
2024-08-15,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,,61,15.8.129.60,0
2024-08-15,<PERSON>,<EMAIL_ADDRESS>,(07) 2818 6032,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,,289,19.191.190.211,0
2025-05-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,514,17.31.243.149,0
2025-04-16,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,326,188.121.190.117,0
2026-05-02,<PERSON>,<EMAIL_ADDRESS>,01012327,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,,62,101.63.16.196,0
2026-02-05,<PERSON>,<EMAIL_ADDRESS>,+61-471-050-787,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,,499,45.204.182.96,0
2025-09-29,<PERSON>,<EMAIL_ADDRESS>,+61-2-4152-7242,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,,150,172.170.199.5,0
2024-08-10,<PERSON>,<EMAIL_ADDRESS>,+61-8-0252-0807,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,1,,389,129.174.104.122,0
2026-05-06,Diana Cross,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,119,132.170.47.67,0
2026-07-16,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,0,,170,183.26.242.209,0
2026-05-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,295,101.229.45.227,0
2026-05-01,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,220,219.223.242.118,0
2024-07-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,108,114.2.117.14,0
2024-11-16,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,11,,11,192.168.1.1,1
2024-11-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,,459,53.204.75.5,0
2026-01-05,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,320,180.120.250.223,0
2026-05-18,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,,349,18.26.171.171,0
2025-12-01,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,,513,71.172.13.244,0
2024-02-05,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,0,,77,88.122.236.102,0
2026-06-07,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,199,221.251.123.82,0
2026-06-16,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,393,198.84.13.179,0
2025-06-12,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,,79,187.147.194.41,0
2025-03-15,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,106,128.237.174.190,0
2026-07-23,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,502,206.217.242.170,0
2024-07-17,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,0,,308,207.253.230.66,0
2025-12-05,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,2,,458,21.114.11.0,0
2026-04-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,478,218.230.45.245,0
