customer_id,name,email,account_type,ip_address,region
3758,Customer_3758,user_3758@example.com,Existing Account,192.168.21.229,NSW
3759,Customer_3759,user_3759@example.com,Existing Account,192.168.241.60,TAS
3760,Customer_3760,user_3760@example.com,Existing Account,192.168.121.30,TAS
3761,Customer_3761,user_3761@example.com,Existing Account,192.168.156.228,WA
3762,Customer_3762,user_3762@example.com,Existing Account,192.168.105.35,QLD
3763,Customer_3763,user_3763@example.com,New Unrecognized Account,192.168.241.34,VIC
3764,Customer_3764,user_3764@example.com,New Unrecognized Account,192.168.100.83,QLD
3765,Customer_3765,user_3765@example.com,Existing Account,192.168.231.109,SA
3766,Customer_3766,user_3766@example.com,Existing Account,192.168.94.227,TAS
3767,Customer_3767,user_3767@example.com,Existing Account,192.168.153.204,NSW
3768,Customer_3768,user_3768@example.com,Existing Account,192.168.43.132,NSW
3769,Customer_3769,user_3769@example.com,Existing Account,192.168.248.10,WA
3770,Customer_3770,user_3770@example.com,Existing Account,192.168.248.208,NSW
3771,Customer_3771,user_3771@example.com,Existing Account,192.168.22.89,QLD
3772,Customer_3772,user_3772@example.com,Existing Account,192.168.83.245,NSW
3773,Customer_3773,user_3773@example.com,New Unrecognized Account,192.168.253.112,TAS
3774,Customer_3774,user_3774@example.com,New Unrecognized Account,192.168.112.68,NSW
3775,Customer_3775,user_3775@example.com,New Unrecognized Account,192.168.183.157,VIC
3776,Customer_3776,user_3776@example.com,Existing Account,192.168.94.40,VIC
3777,Customer_3777,user_3777@example.com,Existing Account,192.168.71.118,WA
3778,Customer_3778,user_3778@example.com,New Unrecognized Account,192.168.111.140,TAS
3779,Customer_3779,user_3779@example.com,New Unrecognized Account,192.168.7.118,SA
3780,Customer_3780,user_3780@example.com,New Unrecognized Account,192.168.29.133,SA
3781,Customer_3781,user_3781@example.com,Existing Account,192.168.78.39,SA
3782,Customer_3782,user_3782@example.com,New Unrecognized Account,192.168.235.128,QLD
3783,Customer_3783,user_3783@example.com,Existing Account,192.168.111.247,NSW
3784,Customer_3784,user_3784@example.com,New Unrecognized Account,192.168.32.145,TAS
3785,Customer_3785,user_3785@example.com,Existing Account,192.168.223.246,NSW
3786,Customer_3786,user_3786@example.com,Existing Account,192.168.196.152,WA
3787,Customer_3787,user_3787@example.com,Existing Account,192.168.5.203,WA
3788,Customer_3788,user_3788@example.com,Existing Account,192.168.184.146,TAS
3789,Customer_3789,user_3789@example.com,New Unrecognized Account,192.168.2.173,VIC
3790,Customer_3790,user_3790@example.com,Existing Account,192.168.224.147,VIC
3791,Customer_3791,user_3791@example.com,New Unrecognized Account,192.168.200.213,NSW
3792,Customer_3792,user_3792@example.com,Existing Account,192.168.160.33,TAS
3793,Customer_3793,user_3793@example.com,Existing Account,192.168.184.231,NSW
3794,Customer_3794,user_3794@example.com,Existing Account,192.168.42.35,VIC
3795,Customer_3795,user_3795@example.com,Existing Account,192.168.204.158,TAS
3796,Customer_3796,user_3796@example.com,New Unrecognized Account,192.168.150.120,WA
3797,Customer_3797,user_3797@example.com,New Unrecognized Account,192.168.62.108,SA
3798,Customer_3798,user_3798@example.com,Existing Account,192.168.254.88,WA
3799,Customer_3799,user_3799@example.com,Existing Account,192.168.83.242,SA
3800,Customer_3800,user_3800@example.com,Existing Account,192.168.196.131,TAS
3801,Customer_3801,user_3801@example.com,Existing Account,192.168.156.70,VIC
3802,Customer_3802,user_3802@example.com,Existing Account,192.168.119.209,QLD
3803,Customer_3803,user_3803@example.com,Existing Account,192.168.253.36,TAS
3804,Customer_3804,user_3804@example.com,New Unrecognized Account,192.168.161.88,QLD
3805,Customer_3805,user_3805@example.com,Existing Account,192.168.68.194,NSW
3806,Customer_3806,user_3806@example.com,Existing Account,192.168.236.34,WA
3807,Customer_3807,user_3807@example.com,New Unrecognized Account,192.168.36.197,SA
3808,Customer_3808,user_3808@example.com,New Unrecognized Account,192.168.80.118,VIC
3809,Customer_3809,user_3809@example.com,Existing Account,192.168.88.89,VIC
3810,Customer_3810,user_3810@example.com,New Unrecognized Account,192.168.104.239,QLD
3811,Customer_3811,user_3811@example.com,New Unrecognized Account,192.168.243.139,NSW
3812,Customer_3812,user_3812@example.com,Existing Account,192.168.136.242,QLD
3813,Customer_3813,user_3813@example.com,Existing Account,192.168.140.62,WA
3814,Customer_3814,user_3814@example.com,Existing Account,192.168.35.167,TAS
3815,Customer_3815,user_3815@example.com,Existing Account,192.168.133.227,TAS
3816,Customer_3816,user_3816@example.com,Existing Account,192.168.171.32,QLD
3817,Customer_3817,user_3817@example.com,Existing Account,192.168.10.194,TAS
3818,Customer_3818,user_3818@example.com,Existing Account,192.168.192.35,NSW
3819,Customer_3819,user_3819@example.com,New Unrecognized Account,192.168.27.170,VIC
3820,Customer_3820,user_3820@example.com,New Unrecognized Account,192.168.149.48,TAS
3821,Customer_3821,user_3821@example.com,New Unrecognized Account,192.168.56.65,WA
3822,Customer_3822,user_3822@example.com,Existing Account,192.168.133.122,TAS
3823,Customer_3823,user_3823@example.com,Existing Account,192.168.145.198,SA
3824,Customer_3824,user_3824@example.com,New Unrecognized Account,192.168.72.4,NSW
3825,Customer_3825,user_3825@example.com,Existing Account,192.168.203.145,SA
3826,Customer_3826,user_3826@example.com,Existing Account,192.168.237.130,TAS
3827,Customer_3827,user_3827@example.com,Existing Account,192.168.112.185,VIC
3828,Customer_3828,user_3828@example.com,Existing Account,192.168.161.97,WA
3829,Customer_3829,user_3829@example.com,Existing Account,192.168.7.175,TAS
3830,Customer_3830,user_3830@example.com,Existing Account,192.168.55.97,VIC
3831,Customer_3831,user_3831@example.com,Existing Account,192.168.186.231,WA
3832,Customer_3832,user_3832@example.com,Existing Account,192.168.34.142,SA
3833,Customer_3833,user_3833@example.com,Existing Account,192.168.181.95,TAS
3834,Customer_3834,user_3834@example.com,Existing Account,192.168.71.250,QLD
3835,Customer_3835,user_3835@example.com,Existing Account,192.168.87.132,QLD
3836,Customer_3836,user_3836@example.com,New Unrecognized Account,192.168.66.122,QLD
3837,Customer_3837,user_3837@example.com,Existing Account,192.168.114.193,SA
3838,Customer_3838,user_3838@example.com,Existing Account,192.168.219.120,WA
3839,Customer_3839,user_3839@example.com,New Unrecognized Account,192.168.79.182,SA
3840,Customer_3840,user_3840@example.com,New Unrecognized Account,192.168.6.164,QLD
3841,Customer_3841,user_3841@example.com,New Unrecognized Account,192.168.195.253,NSW
3842,Customer_3842,user_3842@example.com,Existing Account,192.168.51.216,WA
3843,Customer_3843,user_3843@example.com,Existing Account,192.168.164.32,WA
3844,Customer_3844,user_3844@example.com,Existing Account,192.168.57.77,NSW
3845,Customer_3845,user_3845@example.com,Existing Account,192.168.178.202,WA
3846,Customer_3846,user_3846@example.com,Existing Account,192.168.114.197,TAS
3847,Customer_3847,user_3847@example.com,Existing Account,192.168.89.224,NSW
3848,Customer_3848,user_3848@example.com,Existing Account,192.168.58.102,WA
3849,Customer_3849,user_3849@example.com,Existing Account,192.168.47.57,NSW
3850,Customer_3850,user_3850@example.com,Existing Account,192.168.240.235,QLD
3851,Customer_3851,user_3851@example.com,Existing Account,192.168.122.16,QLD
3852,Customer_3852,user_3852@example.com,Existing Account,192.168.128.26,WA
3853,Customer_3853,user_3853@example.com,Existing Account,192.168.251.115,QLD
3854,Customer_3854,user_3854@example.com,Existing Account,192.168.214.231,SA
3855,Customer_3855,user_3855@example.com,Existing Account,192.168.75.247,SA
3856,Customer_3856,user_3856@example.com,Existing Account,192.168.42.98,SA
3857,Customer_3857,user_3857@example.com,Existing Account,192.168.15.179,SA
3858,Customer_3858,user_3858@example.com,Existing Account,192.168.182.127,NSW
3859,Customer_3859,user_3859@example.com,Existing Account,192.168.184.44,SA
3860,Customer_3860,user_3860@example.com,Existing Account,192.168.31.155,WA
3861,Customer_3861,user_3861@example.com,New Unrecognized Account,192.168.204.194,VIC
3862,Customer_3862,user_3862@example.com,Existing Account,192.168.24.137,SA
3863,Customer_3863,user_3863@example.com,Existing Account,192.168.121.215,SA
3864,Customer_3864,user_3864@example.com,Existing Account,192.168.60.235,VIC
3865,Customer_3865,user_3865@example.com,Existing Account,192.168.97.234,QLD
3866,Customer_3866,user_3866@example.com,Existing Account,192.168.180.125,NSW
3867,Customer_3867,user_3867@example.com,Existing Account,192.168.108.1,SA
3868,Customer_3868,user_3868@example.com,Existing Account,192.168.19.152,WA
3869,Customer_3869,user_3869@example.com,Existing Account,192.168.68.240,NSW
3870,Customer_3870,user_3870@example.com,New Unrecognized Account,192.168.20.254,QLD
3871,Customer_3871,user_3871@example.com,Existing Account,192.168.123.85,WA
3872,Customer_3872,user_3872@example.com,Existing Account,192.168.88.250,SA
3873,Customer_3873,user_3873@example.com,Existing Account,192.168.118.236,SA
3874,Customer_3874,user_3874@example.com,Existing Account,192.168.4.82,WA
3875,Customer_3875,user_3875@example.com,Existing Account,192.168.210.175,WA
3876,Customer_3876,user_3876@example.com,New Unrecognized Account,192.168.234.172,SA
3877,Customer_3877,user_3877@example.com,Existing Account,192.168.40.232,TAS
3878,Customer_3878,user_3878@example.com,Existing Account,192.168.167.95,SA
3879,Customer_3879,user_3879@example.com,New Unrecognized Account,192.168.157.13,TAS
3880,Customer_3880,user_3880@example.com,Existing Account,192.168.146.18,SA
3881,Customer_3881,user_3881@example.com,Existing Account,192.168.153.149,WA
3882,Customer_3882,user_3882@example.com,Existing Account,192.168.38.199,SA
3883,Customer_3883,user_3883@example.com,Existing Account,192.168.93.105,TAS
3884,Customer_3884,user_3884@example.com,Existing Account,192.168.138.34,TAS
3885,Customer_3885,user_3885@example.com,Existing Account,192.168.195.154,NSW
3886,Customer_3886,user_3886@example.com,New Unrecognized Account,192.168.133.163,NSW
3887,Customer_3887,user_3887@example.com,Existing Account,192.168.71.42,WA
3888,Customer_3888,user_3888@example.com,Existing Account,192.168.61.209,NSW
3889,Customer_3889,user_3889@example.com,Existing Account,192.168.205.20,QLD
3890,Customer_3890,user_3890@example.com,Existing Account,192.168.219.171,WA
3891,Customer_3891,user_3891@example.com,New Unrecognized Account,192.168.58.209,SA
3892,Customer_3892,user_3892@example.com,New Unrecognized Account,192.168.148.87,QLD
3893,Customer_3893,user_3893@example.com,Existing Account,192.168.57.103,TAS
3894,Customer_3894,user_3894@example.com,Existing Account,192.168.217.2,WA
3895,Customer_3895,user_3895@example.com,Existing Account,192.168.186.4,QLD
3896,Customer_3896,user_3896@example.com,Existing Account,192.168.87.86,WA
3897,Customer_3897,user_3897@example.com,Existing Account,192.168.228.183,NSW
3898,Customer_3898,user_3898@example.com,Existing Account,192.168.105.145,QLD
3899,Customer_3899,user_3899@example.com,New Unrecognized Account,192.168.116.105,TAS
3900,Customer_3900,user_3900@example.com,Existing Account,192.168.223.231,QLD
3901,Customer_3901,user_3901@example.com,Existing Account,192.168.196.58,QLD
3902,Customer_3902,user_3902@example.com,Existing Account,192.168.139.116,NSW
3903,Customer_3903,user_3903@example.com,Existing Account,192.168.148.184,TAS
3904,Customer_3904,user_3904@example.com,New Unrecognized Account,192.168.224.211,SA
3905,Customer_3905,user_3905@example.com,New Unrecognized Account,192.168.196.241,TAS
3906,Customer_3906,user_3906@example.com,Existing Account,192.168.110.26,NSW
3907,Customer_3907,user_3907@example.com,Existing Account,192.168.145.14,NSW
3908,Customer_3908,user_3908@example.com,Existing Account,192.168.42.159,QLD
3909,Customer_3909,user_3909@example.com,Existing Account,192.168.233.210,QLD
3910,Customer_3910,user_3910@example.com,Existing Account,192.168.144.77,SA
3911,Customer_3911,user_3911@example.com,Existing Account,192.168.20.232,QLD
3912,Customer_3912,user_3912@example.com,Existing Account,192.168.62.100,NSW
3913,Customer_3913,user_3913@example.com,Existing Account,192.168.179.222,QLD
3914,Customer_3914,user_3914@example.com,Existing Account,192.168.92.66,QLD
3915,Customer_3915,user_3915@example.com,New Unrecognized Account,192.168.54.188,TAS
3916,Customer_3916,user_3916@example.com,Existing Account,192.168.230.43,SA
3917,Customer_3917,user_3917@example.com,Existing Account,192.168.198.21,SA
3918,Customer_3918,user_3918@example.com,Existing Account,192.168.135.116,TAS
3919,Customer_3919,user_3919@example.com,Existing Account,192.168.64.188,NSW
3920,Customer_3920,user_3920@example.com,Existing Account,192.168.171.108,VIC
3921,Customer_3921,user_3921@example.com,Existing Account,192.168.202.185,NSW
3922,Customer_3922,user_3922@example.com,Existing Account,192.168.24.17,QLD
3923,Customer_3923,user_3923@example.com,Existing Account,192.168.97.22,QLD
3924,Customer_3924,user_3924@example.com,Existing Account,192.168.197.87,VIC
3925,Customer_3925,user_3925@example.com,Existing Account,192.168.86.68,WA
3926,Customer_3926,user_3926@example.com,Existing Account,192.168.167.115,WA
3927,Customer_3927,user_3927@example.com,New Unrecognized Account,192.168.244.241,VIC
3928,Customer_3928,user_3928@example.com,Existing Account,192.168.82.119,QLD
3929,Customer_3929,user_3929@example.com,Existing Account,192.168.117.63,WA
3930,Customer_3930,user_3930@example.com,Existing Account,192.168.61.45,NSW
3931,Customer_3931,user_3931@example.com,New Unrecognized Account,192.168.96.58,QLD
3932,Customer_3932,user_3932@example.com,Existing Account,192.168.243.193,NSW
3933,Customer_3933,user_3933@example.com,Existing Account,192.168.224.29,SA
3934,Customer_3934,user_3934@example.com,Existing Account,192.168.177.19,WA
3935,Customer_3935,user_3935@example.com,Existing Account,192.168.57.232,VIC
3936,Customer_3936,user_3936@example.com,Existing Account,192.168.185.57,TAS
3937,Customer_3937,user_3937@example.com,Existing Account,192.168.227.104,WA
3938,Customer_3938,user_3938@example.com,Existing Account,192.168.219.59,QLD
3939,Customer_3939,user_3939@example.com,Existing Account,192.168.8.108,NSW
3940,Customer_3940,user_3940@example.com,New Unrecognized Account,192.168.133.234,WA
3941,Customer_3941,user_3941@example.com,New Unrecognized Account,192.168.118.170,VIC
3942,Customer_3942,user_3942@example.com,Existing Account,192.168.158.226,VIC
3943,Customer_3943,user_3943@example.com,New Unrecognized Account,192.168.25.177,WA
3944,Customer_3944,user_3944@example.com,Existing Account,192.168.237.9,WA
3945,Customer_3945,user_3945@example.com,Existing Account,192.168.40.183,TAS
3946,Customer_3946,user_3946@example.com,New Unrecognized Account,192.168.159.249,WA
3947,Customer_3947,user_3947@example.com,Existing Account,192.168.156.236,VIC
3948,Customer_3948,user_3948@example.com,Existing Account,192.168.191.169,SA
3949,Customer_3949,user_3949@example.com,Existing Account,192.168.191.130,QLD
3950,Customer_3950,user_3950@example.com,Existing Account,192.168.48.232,NSW
3951,Customer_3951,user_3951@example.com,Existing Account,192.168.216.135,QLD
3952,Customer_3952,user_3952@example.com,Existing Account,192.168.225.203,WA
3953,Customer_3953,user_3953@example.com,Existing Account,192.168.23.183,QLD
3954,Customer_3954,user_3954@example.com,Existing Account,192.168.159.144,NSW
3955,Customer_3955,user_3955@example.com,Existing Account,192.168.206.37,NSW
3956,Customer_3956,user_3956@example.com,New Unrecognized Account,192.168.11.196,WA
3957,Customer_3957,user_3957@example.com,Existing Account,192.168.14.22,VIC
3958,Customer_3958,user_3958@example.com,New Unrecognized Account,192.168.55.43,WA
3959,Customer_3959,user_3959@example.com,Existing Account,192.168.38.89,NSW
3960,Customer_3960,user_3960@example.com,New Unrecognized Account,192.168.169.45,SA
3961,Customer_3961,user_3961@example.com,New Unrecognized Account,192.168.174.169,VIC
3962,Customer_3962,user_3962@example.com,Existing Account,192.168.71.98,WA
3963,Customer_3963,user_3963@example.com,Existing Account,192.168.253.251,NSW
3964,Customer_3964,user_3964@example.com,Existing Account,192.168.153.151,QLD
3965,Customer_3965,user_3965@example.com,New Unrecognized Account,192.168.140.243,WA
3966,Customer_3966,user_3966@example.com,Existing Account,192.168.148.192,NSW
3967,Customer_3967,user_3967@example.com,New Unrecognized Account,192.168.3.116,WA
3968,Customer_3968,user_3968@example.com,Existing Account,192.168.241.86,VIC
3969,Customer_3969,user_3969@example.com,Existing Account,192.168.78.232,QLD
3970,Customer_3970,user_3970@example.com,Existing Account,192.168.137.75,TAS
3971,Customer_3971,user_3971@example.com,Existing Account,192.168.16.87,QLD
3972,Customer_3972,user_3972@example.com,Existing Account,192.168.11.49,VIC
3973,Customer_3973,user_3973@example.com,Existing Account,192.168.236.133,TAS
3974,Customer_3974,user_3974@example.com,Existing Account,192.168.81.202,WA
3975,Customer_3975,user_3975@example.com,New Unrecognized Account,192.168.231.144,VIC
3976,Customer_3976,user_3976@example.com,Existing Account,192.168.133.33,TAS
3977,Customer_3977,user_3977@example.com,Existing Account,192.168.23.44,NSW
3978,Customer_3978,user_3978@example.com,New Unrecognized Account,192.168.196.35,QLD
3979,Customer_3979,user_3979@example.com,Existing Account,192.168.96.117,VIC
3980,Customer_3980,user_3980@example.com,New Unrecognized Account,192.168.158.202,VIC
3981,Customer_3981,user_3981@example.com,Existing Account,192.168.185.248,QLD
3982,Customer_3982,user_3982@example.com,Existing Account,192.168.169.71,QLD
3983,Customer_3983,user_3983@example.com,Existing Account,192.168.6.125,QLD
3984,Customer_3984,user_3984@example.com,Existing Account,192.168.38.174,VIC
3985,Customer_3985,user_3985@example.com,Existing Account,192.168.243.94,QLD
3986,Customer_3986,user_3986@example.com,New Unrecognized Account,192.168.84.32,WA
3987,Customer_3987,user_3987@example.com,New Unrecognized Account,192.168.108.1,TAS
3988,Customer_3988,user_3988@example.com,Existing Account,192.168.162.64,VIC
3989,Customer_3989,user_3989@example.com,New Unrecognized Account,192.168.99.119,SA
3990,Customer_3990,user_3990@example.com,Existing Account,192.168.241.105,NSW
3991,Customer_3991,user_3991@example.com,Existing Account,192.168.84.176,NSW
3992,Customer_3992,user_3992@example.com,Existing Account,192.168.223.38,NSW
3993,Customer_3993,user_3993@example.com,Existing Account,192.168.129.89,TAS
3994,Customer_3994,user_3994@example.com,Existing Account,192.168.121.211,NSW
3995,Customer_3995,user_3995@example.com,Existing Account,192.168.179.10,QLD
3996,Customer_3996,user_3996@example.com,Existing Account,192.168.225.210,SA
3997,Customer_3997,user_3997@example.com,Existing Account,192.168.63.67,QLD
3998,Customer_3998,user_3998@example.com,New Unrecognized Account,192.168.17.177,WA
3999,Customer_3999,user_3999@example.com,New Unrecognized Account,192.168.254.90,NSW
4000,Customer_4000,user_4000@example.com,Existing Account,192.168.28.148,NSW
4001,Customer_4001,user_4001@example.com,Existing Account,192.168.130.138,QLD
4002,Customer_4002,user_4002@example.com,Existing Account,192.168.144.55,QLD
4003,Customer_4003,user_4003@example.com,Existing Account,192.168.168.127,SA
4004,Customer_4004,user_4004@example.com,Existing Account,192.168.154.15,TAS
4005,Customer_4005,user_4005@example.com,New Unrecognized Account,192.168.165.21,VIC
4006,Customer_4006,user_4006@example.com,New Unrecognized Account,192.168.160.104,QLD
4007,Customer_4007,user_4007@example.com,New Unrecognized Account,192.168.32.87,QLD
4008,Customer_4008,user_4008@example.com,Existing Account,192.168.50.223,QLD
4009,Customer_4009,user_4009@example.com,New Unrecognized Account,192.168.158.152,NSW
4010,Customer_4010,user_4010@example.com,Existing Account,192.168.237.126,QLD
4011,Customer_4011,user_4011@example.com,Existing Account,192.168.134.155,NSW
4012,Customer_4012,user_4012@example.com,Existing Account,192.168.166.190,SA
4013,Customer_4013,user_4013@example.com,Existing Account,192.168.12.173,SA
4014,Customer_4014,user_4014@example.com,New Unrecognized Account,192.168.23.237,VIC
4015,Customer_4015,user_4015@example.com,Existing Account,192.168.41.186,SA
4016,Customer_4016,user_4016@example.com,Existing Account,192.168.247.214,VIC
4017,Customer_4017,user_4017@example.com,Existing Account,192.168.63.193,WA
4018,Customer_4018,user_4018@example.com,Existing Account,192.168.210.189,VIC
4019,Customer_4019,user_4019@example.com,Existing Account,192.168.252.25,WA
4020,Customer_4020,user_4020@example.com,New Unrecognized Account,192.168.170.70,QLD
4021,Customer_4021,user_4021@example.com,Existing Account,192.168.45.182,SA
4022,Customer_4022,user_4022@example.com,Existing Account,192.168.104.213,VIC
4023,Customer_4023,user_4023@example.com,Existing Account,192.168.22.165,VIC
4024,Customer_4024,user_4024@example.com,Existing Account,192.168.12.199,WA
4025,Customer_4025,user_4025@example.com,Existing Account,192.168.142.79,VIC
4026,Customer_4026,user_4026@example.com,Existing Account,192.168.92.137,VIC
4027,Customer_4027,user_4027@example.com,New Unrecognized Account,192.168.31.225,VIC
4028,Customer_4028,user_4028@example.com,Existing Account,192.168.203.220,QLD
4029,Customer_4029,user_4029@example.com,Existing Account,192.168.156.33,SA
4030,Customer_4030,user_4030@example.com,Existing Account,192.168.73.79,NSW
4031,Customer_4031,user_4031@example.com,Existing Account,192.168.43.181,WA
4032,Customer_4032,user_4032@example.com,Existing Account,192.168.154.243,VIC
4033,Customer_4033,user_4033@example.com,Existing Account,192.168.101.166,NSW
4034,Customer_4034,user_4034@example.com,Existing Account,192.168.150.168,WA
4035,Customer_4035,user_4035@example.com,Existing Account,192.168.248.30,TAS
4036,Customer_4036,user_4036@example.com,Existing Account,192.168.137.125,NSW
4037,Customer_4037,user_4037@example.com,Existing Account,192.168.122.197,NSW
4038,Customer_4038,user_4038@example.com,Existing Account,192.168.40.207,QLD
4039,Customer_4039,user_4039@example.com,Existing Account,192.168.5.103,QLD
4040,Customer_4040,user_4040@example.com,Existing Account,192.168.235.63,SA
4041,Customer_4041,user_4041@example.com,New Unrecognized Account,192.168.60.221,QLD
4042,Customer_4042,user_4042@example.com,Existing Account,192.168.7.171,QLD
4043,Customer_4043,user_4043@example.com,New Unrecognized Account,192.168.39.52,SA
4044,Customer_4044,user_4044@example.com,New Unrecognized Account,192.168.28.239,WA
4045,Customer_4045,user_4045@example.com,Existing Account,192.168.28.97,SA
4046,Customer_4046,user_4046@example.com,Existing Account,192.168.190.74,TAS
4047,Customer_4047,user_4047@example.com,Existing Account,192.168.30.243,QLD
4048,Customer_4048,user_4048@example.com,New Unrecognized Account,192.168.237.149,TAS
4049,Customer_4049,user_4049@example.com,New Unrecognized Account,192.168.95.63,TAS
4050,Customer_4050,user_4050@example.com,New Unrecognized Account,192.168.152.247,NSW
4051,Customer_4051,user_4051@example.com,New Unrecognized Account,192.168.109.15,NSW
4052,Customer_4052,user_4052@example.com,New Unrecognized Account,192.168.161.179,NSW
4053,Customer_4053,user_4053@example.com,Existing Account,192.168.126.176,QLD
4054,Customer_4054,user_4054@example.com,Existing Account,192.168.18.45,SA
4055,Customer_4055,user_4055@example.com,Existing Account,192.168.89.147,SA
4056,Customer_4056,user_4056@example.com,Existing Account,192.168.173.48,QLD
4057,Customer_4057,user_4057@example.com,New Unrecognized Account,192.168.139.250,VIC
4058,Customer_4058,user_4058@example.com,New Unrecognized Account,192.168.76.61,WA
4059,Customer_4059,user_4059@example.com,New Unrecognized Account,192.168.99.208,TAS
4060,Customer_4060,user_4060@example.com,Existing Account,192.168.17.50,NSW
4061,Customer_4061,user_4061@example.com,Existing Account,192.168.50.40,WA
4062,Customer_4062,user_4062@example.com,New Unrecognized Account,192.168.182.94,TAS
4063,Customer_4063,user_4063@example.com,New Unrecognized Account,192.168.87.134,QLD
4064,Customer_4064,user_4064@example.com,New Unrecognized Account,192.168.166.121,NSW
4065,Customer_4065,user_4065@example.com,Existing Account,192.168.201.24,NSW
4066,Customer_4066,user_4066@example.com,New Unrecognized Account,192.168.21.88,QLD
4067,Customer_4067,user_4067@example.com,Existing Account,192.168.152.125,TAS
4068,Customer_4068,user_4068@example.com,Existing Account,192.168.97.215,WA
4069,Customer_4069,user_4069@example.com,Existing Account,192.168.199.108,SA
4070,Customer_4070,user_4070@example.com,Existing Account,192.168.97.11,TAS
4071,Customer_4071,user_4071@example.com,New Unrecognized Account,192.168.230.19,VIC
4072,Customer_4072,user_4072@example.com,Existing Account,192.168.156.66,SA
4073,Customer_4073,user_4073@example.com,Existing Account,192.168.19.169,SA
4074,Customer_4074,user_4074@example.com,Existing Account,192.168.80.202,SA
4075,Customer_4075,user_4075@example.com,Existing Account,192.168.77.23,NSW
4076,Customer_4076,user_4076@example.com,Existing Account,192.168.61.175,QLD
4077,Customer_4077,user_4077@example.com,New Unrecognized Account,192.168.239.105,VIC
4078,Customer_4078,user_4078@example.com,Existing Account,192.168.211.43,QLD
4079,Customer_4079,user_4079@example.com,Existing Account,192.168.55.24,TAS
4080,Customer_4080,user_4080@example.com,Existing Account,192.168.96.176,VIC
4081,Customer_4081,user_4081@example.com,Existing Account,192.168.100.197,QLD
4082,Customer_4082,user_4082@example.com,Existing Account,192.168.67.36,NSW
4083,Customer_4083,user_4083@example.com,New Unrecognized Account,192.168.55.49,QLD
4084,Customer_4084,user_4084@example.com,Existing Account,192.168.170.82,SA
4085,Customer_4085,user_4085@example.com,Existing Account,192.168.106.234,WA
4086,Customer_4086,user_4086@example.com,Existing Account,192.168.56.65,TAS
4087,Customer_4087,user_4087@example.com,New Unrecognized Account,192.168.61.49,SA
4088,Customer_4088,user_4088@example.com,New Unrecognized Account,192.168.252.90,SA
4089,Customer_4089,user_4089@example.com,New Unrecognized Account,192.168.169.213,QLD
4090,Customer_4090,user_4090@example.com,Existing Account,192.168.153.195,VIC
4091,Customer_4091,user_4091@example.com,Existing Account,192.168.135.19,WA
4092,Customer_4092,user_4092@example.com,Existing Account,192.168.47.217,TAS
4093,Customer_4093,user_4093@example.com,Existing Account,192.168.97.116,SA
4094,Customer_4094,user_4094@example.com,Existing Account,192.168.165.90,WA
4095,Customer_4095,user_4095@example.com,Existing Account,192.168.177.228,QLD
4096,Customer_4096,user_4096@example.com,New Unrecognized Account,192.168.110.71,VIC
4097,Customer_4097,user_4097@example.com,New Unrecognized Account,192.168.1.54,TAS
4098,Customer_4098,user_4098@example.com,Existing Account,192.168.57.127,SA
4099,Customer_4099,user_4099@example.com,Existing Account,192.168.25.140,TAS
4100,Customer_4100,user_4100@example.com,Existing Account,192.168.11.155,NSW
4101,Customer_4101,user_4101@example.com,Existing Account,192.168.181.1,WA
4102,Customer_4102,user_4102@example.com,Existing Account,192.168.39.92,NSW
4103,Customer_4103,user_4103@example.com,Existing Account,192.168.128.55,SA
4104,Customer_4104,user_4104@example.com,Existing Account,192.168.175.144,NSW
4105,Customer_4105,user_4105@example.com,Existing Account,192.168.157.28,NSW
4106,Customer_4106,user_4106@example.com,Existing Account,192.168.180.49,TAS
4107,Customer_4107,user_4107@example.com,Existing Account,192.168.218.140,NSW
4108,Customer_4108,user_4108@example.com,Existing Account,192.168.54.42,QLD
4109,Customer_4109,user_4109@example.com,Existing Account,192.168.172.122,TAS
4110,Customer_4110,user_4110@example.com,Existing Account,192.168.8.175,VIC
4111,Customer_4111,user_4111@example.com,Existing Account,192.168.217.214,WA
4112,Customer_4112,user_4112@example.com,New Unrecognized Account,192.168.134.249,SA
4113,Customer_4113,user_4113@example.com,Existing Account,192.168.181.235,NSW
4114,Customer_4114,user_4114@example.com,New Unrecognized Account,192.168.251.95,WA
4115,Customer_4115,user_4115@example.com,Existing Account,192.168.176.100,SA
4116,Customer_4116,user_4116@example.com,New Unrecognized Account,192.168.184.78,TAS
4117,Customer_4117,user_4117@example.com,Existing Account,192.168.42.58,SA
4118,Customer_4118,user_4118@example.com,New Unrecognized Account,192.168.162.81,WA
4119,Customer_4119,user_4119@example.com,New Unrecognized Account,192.168.86.135,SA
4120,Customer_4120,user_4120@example.com,New Unrecognized Account,192.168.127.102,VIC
4121,Customer_4121,user_4121@example.com,Existing Account,192.168.240.252,NSW
4122,Customer_4122,user_4122@example.com,Existing Account,192.168.236.120,QLD
4123,Customer_4123,user_4123@example.com,Existing Account,192.168.227.10,QLD
4124,Customer_4124,user_4124@example.com,Existing Account,192.168.220.202,QLD
4125,Customer_4125,user_4125@example.com,Existing Account,192.168.223.221,WA
4126,Customer_4126,user_4126@example.com,Existing Account,192.168.88.82,SA
4127,Customer_4127,user_4127@example.com,Existing Account,192.168.191.169,SA
